customer_id,name,spending
34980,Kimberly Harvey,1484.3700000000001
35030,Christopher Santana,1484.24
53366,Gregory Flores,1483.8199999999997
42985,Dillon Roth,1483.33
37501,James Watkins,1483.0100000000002
33968,Emily Wilson,1482.19
81578,Bobby Kelly,1482.17
68846,Penny White,1482.0300000000002
3652,Richard Carlson,1481.92
51145,Rebecca Massey,1481.92
47900,Dana Hansen,1481.92
15367,Stephanie Nelson,1481.92
85095,Ashley Dominguez,1481.92
28586,Zachary Petty,1481.92
98328,James Edwards,1481.92
31922,Jennifer Nelson,1481.92
14704,Heather Gray,1481.92
52823,Jason Smith,1481.92
5100,Mike Hines,1481.92
5073,Jessica Evans,1481.92
26704,Michael Davis,1481.92
32462,Brittany Hernandez,1481.92
57347,Julie Jenkins,1481.92
24820,Shawn Stewart,1481.92
3841,Mr. Maurice Williams,1481.92
54372,Brandon Weaver,1481.92
2367,Maria Anderson,1481.92
4289,Charles Miller,1481.84
35437,Robert Mathis,1481.65
35358,Heather Ellis,1481.62
1278,Charles Hess,1481.42
33647,Lorraine Williams,1481.4
15535,Leslie Knight,1481.2400000000002
32498,Katherine Harvey,1481.12
87775,Cynthia Wood,1481.12
87600,David Ferguson,1481.12
51566,Patricia Edwards,1481.12
47352,Lauren Simpson,1481.12
47829,Scott Bryant,1481.12
28740,David Brown,1481.12
84248,Haley Figueroa DDS,1481.12
47523,Tyrone Silva,1481.12
16794,Steven Johnson,1481.12
80551,Ebony Banks,1481.12
76187,Thomas Lewis,1481.12
57319,Dawn Bass,1481.12
98206,Carlos Mitchell,1481.04
79975,Barbara Wolfe,1480.8600000000001
66423,Suzanne West,1480.69
87019,Katherine Miller,1480.68
85758,Cynthia Gibson,1480.68
23631,Michael Dyer,1480.68
3186,Jim Chapman,1480.68
27721,Nathan Hurley,1480.68
55549,Barry Sullivan,1480.68
16983,Matthew Gonzalez,1480.68
42155,Christopher Hartman,1480.68
501,Timothy Williams,1480.68
18544,Heather Ramirez,1480.68
16037,Yolanda Banks,1480.68
68056,Andrew Jimenez,1480.65
51206,Rachel Pierce,1480.5600000000002
48122,Lawrence Ross,1480.53
12555,Joshua Bond,1480.5
63728,Wayne Long,1480.17
41194,Amanda Scott,1479.82
70920,Anthony Crawford,1479.77
68932,Aaron Johnson,1479.73
36834,Diana Huff,1479.7
70522,Sarah Howard,1479.32
54507,Samuel Wilkins,1478.99
16207,Lauren Walter,1478.97
76836,Jose Payne,1478.85
88136,Ashley Harrison,1478.85
20359,Daniel Morgan,1478.85
58050,Nathaniel Scott,1478.85
45511,Kimberly Guerrero,1478.85
96234,Erik Aguilar,1478.85
67755,Melissa Chung,1478.85
67527,John Hatfield,1478.85
37220,James Hall,1478.85
87462,William Brown,1478.58
66373,Laura Bowers,1478.5
35136,Paula Shelton,1478.44
88426,Michael Stokes,1478.44
85059,Sarah Willis,1478.44
67215,Lauren Kim,1478.44
98195,Michael Lawrence,1478.44
35533,Dr. Brenda Osborne,1478.44
15975,Brenda Martinez,1478.44
92247,Jessica Logan,1478.44
41603,Troy Brown,1478.44
28717,Erika Davis,1478.44
67920,Erin Dillon,1478.44
48705,Christine Atkinson,1478.44
19444,Jodi Barnes,1478.44
70956,Shawn Watson,1478.44
64784,Lori Hunt,1478.44
19646,Michael Martin,1478.44
34042,Michael Peterson,1478.44
56698,Chad Weber,1478.44
75998,Vincent Savage,1478.44
89330,Donna Parker,1478.44
61125,Samuel Price,1478.44
18306,Ryan Taylor,1477.99
78614,Sean Santos,1477.87
70334,Adam Adams,1477.7
76737,Walter Fernandez,1477.1799999999998
21617,Dylan Mann,1477.1599999999999
69935,Christy Hall,1476.64
86135,Maria Reyes,1476.64
56940,David Bennett,1476.64
80656,Michael Jackson,1476.64
4999,Eduardo Wright,1476.64
6480,Jennifer Yang,1476.64
48243,Michelle King,1476.64
82318,Wendy Bentley,1476.64
9361,Geoffrey Rose,1476.64
35249,Marissa Duncan,1476.64
90029,Thomas Mason,1476.64
37775,Stephen Shelton,1476.64
24654,Autumn Myers,1476.64
81814,Travis Baker,1476.64
36964,Craig Frazier,1476.64
58833,Debra Jones,1476.64
40835,Susan Bailey,1476.64
99911,Alicia Gay,1476.64
12358,Luke Carter,1476.64
74382,Mr. Zachary Johnston,1476.64
42229,Elizabeth Hill,1476.5300000000002
70708,Christopher Ortega,1475.8
21887,Kayla Underwood,1475.7400000000002
92662,Jeffrey Smith,1475.49
4923,Steven Frank,1475.1200000000001
68479,Robert Thornton,1475.12
77556,Misty Moran,1475.1100000000001
1501,Javier Coleman,1474.95
75161,Isaiah Navarro,1474.61
27649,Andrea Moore,1474.08
79051,Gwendolyn Trujillo,1474.02
42401,Megan Johnson,1473.89
3245,Benjamin Day,1473.3200000000002
25939,Sheila Mclean,1473.22
99222,Catherine Graham,1473.07
22847,Megan Edwards,1472.9699999999998
51281,Tracy Hampton,1472.7399999999998
90595,Denise Cantu,1472.49
79883,Richard Phillips,1472.48
22819,Matthew Valentine,1472.02
40634,Matthew Horne,1471.99
4607,Natalie Carey,1471.92
20528,Michael Ford,1471.92
47865,Joshua Richardson,1471.92
88800,Randy Romero,1471.92
64762,Randall Henderson,1471.92
15630,Curtis Holt,1471.92
22719,Thomas Carrillo,1471.92
61602,Ricky Turner,1471.92
32284,Monica Brown,1471.92
59939,Kaylee Higgins,1471.92
54021,Christopher Armstrong,1471.92
51702,Savannah Thornton,1471.92
8495,Jeffrey Foster,1471.92
96176,Nicole Norman,1471.92
38250,Sarah Pruitt MD,1471.92
50319,Wesley Sampson,1471.92
6770,Brianna Taylor,1471.92
54871,Lauren Diaz,1471.92
30085,Jennifer Novak DVM,1471.92
9334,Charles Hernandez,1471.92
35471,Richard King,1471.92
19346,Maria Chan,1471.21
58568,John Rush,1470.47
45405,Eric Ford,1470.13
30170,Mrs. Sarah Taylor,1470.12
96097,Shelby Weeks,1469.52
49436,Steven Perkins,1469.24
89288,Natalie Hester,1468.9499999999998
51704,Richard Chavez,1468.76
38782,Rebecca Harris,1468.7399999999998
10569,Jeff Howe,1468.7199999999998
54694,Linda Lee,1468.48
78102,Robin Russell,1468.39
46632,Laura Morrow,1468.1999999999998
48007,Robert Cruz,1468.15
83913,Brittany Young,1468.0800000000002
74172,Jocelyn Patel,1467.66
97068,Eric Gibson,1466.93
93567,Mrs. Alyssa Williams DVM,1466.63
75575,Linda Sanchez,1466.46
27501,Amanda Kirk,1466.3600000000001
55367,Deborah Moore,1466.13
63794,Dr. Eric Espinoza,1465.64
37241,Jordan Hart,1465.55
75843,Kimberly Silva,1465.21
5040,Joseph Morgan,1465.1200000000001
48632,Annette Brooks,1464.96
11183,Alyssa Taylor,1464.96
20024,Courtney Washington,1464.96
76600,Theresa Hogan,1464.96
78720,Pamela Stafford,1464.96
28962,Bradley Flowers,1464.96
72628,Alan Watson,1464.96
8515,Elizabeth Olson,1464.96
56320,Mackenzie Sellers,1464.96
14022,Scott Peterson,1464.96
96898,Krista Peterson,1464.96
45715,Gabriel Thomas,1464.96
39771,Cathy Le,1464.96
97181,Natalie Meadows,1464.96
2091,Jacob Tate,1464.96
24290,Jesse Lutz,1464.96
96022,Amber Jackson,1464.96
80089,Kristine Bell,1464.96
75334,Matthew Woods,1464.82
26828,Jenna Bates,1464.58
20534,Diane Marsh,1464.5400000000002
74827,Casey Knight,1464.51
55222,Douglas Allison,1464.02
49570,Lori Anderson,1463.65
31814,Amber Chung,1463.3799999999999
80728,Ashley Hernandez,1463.28
23190,Bobby Martinez,1463.26
13229,Patricia Long,1463.26
88927,Jay Nelson,1463.26
45860,Sean Watson,1463.26
97830,Donna Diaz DDS,1463.26
42966,Bruce Henderson,1463.26
34083,Walter Hunter,1463.26
62515,Catherine Moore,1463.26
54405,Billy Gonzales,1463.26
87503,Joshua Williams,1463.26
25650,Lee Olson,1462.47
75267,Amy Brown,1462.31
76635,Jessica Fleming,1462.27
93579,Bailey Barnes,1461.9699999999998
92750,Molly Thompson,1461.78
32976,Michael Wilson,1461.66
51684,Randall David Jr.,1461.66
18283,Charles Leblanc,1461.57
61129,Laura Green,1461.57
69816,Pamela Wade,1461.57
1385,Steve Lopez,1461.57
95450,Dawn Solis,1461.57
15032,Donald Jimenez,1461.57
70973,Dr. Alexander Scott V,1461.57
61285,Kristina Black,1461.57
88522,Robert Gomez,1461.57
1218,Wesley Luna,1461.57
828,Robert Hobbs,1461.57
59057,Mr. Matthew Bowers,1461.57
34443,William Lambert,1461.51
35170,Carolyn Collins,1461.03
95751,Vanessa Bradshaw,1460.8899999999999
47982,Ronald Martin,1460.7600000000002
30690,Claire Wilson,1460.71
47263,Adrian Brown,1460.64
43981,Lori Pennington,1460.58
11231,Elizabeth Frost,1460.5500000000002
59361,Andrew Myers,1460.55
57516,Jason Robinson,1460.52
40726,Maria Cox,1460.23
55945,Alan Sanders,1459.71
56178,Anthony Terry,1459.65
96985,John House,1459.48
76354,Phillip Vega,1459.4299999999998
92968,Terry Nguyen,1459.28
92531,Karl Richards,1458.68
62410,Kelly Cameron,1458.68
43149,Bruce Berry,1458.68
34533,Christine Lee,1458.68
98319,Eugene Williams,1458.68
60202,Emily Sutton,1458.68
79601,David Quinn,1458.68
32229,Brian Gonzalez,1458.68
45759,Briana Mckinney,1458.68
87396,Whitney Tate,1458.68
46621,Ashley Good,1458.68
57895,Carolyn Nash,1458.68
26808,Daniel Love,1458.68
54022,Raymond Chandler,1458.68
31485,Christine Hall,1458.68
38421,Keith Burns,1458.68
82284,Pamela Marshall DDS,1458.49
95827,Andrew Burke,1457.9199999999998
60101,Chad Anderson,1457.76
72587,William Hernandez,1457.1799999999998
15012,Jason Roy,1456.71
70005,Ashley Middleton,1456.48
64724,Kimberly Bradford,1456.48
43408,John Prince,1456.48
92290,Brian Kelley,1456.48
85297,Yolanda Haynes,1456.48
98227,Rita Rodriguez,1456.48
75831,Richard Gordon,1456.48
57688,Ashley Cox,1456.48
15391,Christopher Salinas,1456.48
53239,Andrew Valentine,1456.48
45999,George Fisher,1456.48
23030,Kaitlyn Lewis,1456.48
86450,Tyler West,1456.48
89394,Carla Berg,1456.48
7749,Matthew Mason,1456.07
86331,Timothy Jennings,1455.74
54691,Edward Brown,1455.7199999999998
27529,Amanda Owens,1455.63
91318,Mr. Jason Shea,1455.4299999999998
36587,Katrina Smith,1455.4299999999998
49009,Mary Carter,1455.29
59977,Jessica Romero,1455.13
32829,Samuel Howard,1454.9
90318,David Johnson,1454.78
53805,Alec Thomas,1453.77
329,Heather Yu,1453.59
54137,Michele Wiley,1453.23
94372,Susan Shaw,1453.2
98524,Melanie Lewis,1453.12
78277,Emily Christensen,1453.03
18820,Adam Davis,1453.0100000000002
96343,Sarah Fernandez,1452.96
39250,Karen Williams,1452.27
51690,Michael Gray,1452.1
14662,Angela Gutierrez,1451.87
11131,Randy Mack,1451.8600000000001
63441,Jessica Davis,1451.8400000000001
35584,Jill Johnson,1451.75
50686,Anthony Spencer,1451.7
46653,Robin Garcia,1451.55
21109,Melissa Rojas,1451.21
7996,Elizabeth Cabrera,1450.69
77332,Cody Gonzalez,1450.48
14916,Christopher Shelton,1450.44
75736,Joshua Castro,1450.1
48260,Natalie Arnold,1449.98
84672,Wesley Moore,1449.98
42062,Phillip Sparks,1449.98
53074,Kyle Jordan,1449.98
23285,Amanda Kennedy,1449.98
83989,Jennifer Nelson,1449.98
91890,Brian Freeman Jr.,1449.98
71860,Sean Branch,1449.98
97429,Alan Weeks,1449.98
35140,Katherine Jones,1449.98
53480,Cheyenne Moreno,1449.98
94481,Christina Smith,1449.98
97704,Katherine Fitzgerald,1449.98
58549,Dr. John Pearson,1449.98
4789,Kristine Palmer,1449.8600000000001
18762,Darren Campos,1449.7800000000002
10018,Heather Williams,1449.56
85322,Michael Townsend,1449.54
67286,Alan Robertson,1449.53
88684,Amy Fernandez,1448.9
95209,Joshua Young,1448.86
26850,Shannon Wells,1448.86
3464,Sandra West,1448.86
63430,Megan Thompson,1448.86
43572,Benjamin Pope,1448.86
23105,Zachary Warren,1448.86
83620,Logan Chen,1448.86
8243,William Lewis,1448.86
58296,Sara Woodward,1448.86
11625,John Grant,1448.86
92294,Megan Martinez,1448.86
1205,Hannah Quinn,1448.86
28284,Gregory Thomas,1448.86
98576,James Smith,1448.86
3332,Melvin Alvarez,1448.86
4592,Christina Long,1448.86
8542,Frances Sullivan,1448.86
69367,Donald Watkins,1448.86
90521,Christina Rowland,1448.86
75641,Wesley Boyd,1448.86
84234,Michelle Leonard,1448.86
46042,Kathleen Branch,1448.71
30158,Natalie Johnson,1448.58
31570,David Brown,1448.1299999999999
290,Paul Zuniga,1448.1299999999999
14214,Anne Owens,1448.1299999999999
9922,Breanna Greene,1448.1299999999999
35891,Regina Adams,1448.1299999999999
51935,Mark Lewis PhD,1448.1299999999999
14594,Timothy Nelson,1448.1299999999999
18421,Heather Lopez,1448.1299999999999
38412,Jennifer Silva,1448.1299999999999
57998,Wyatt Nelson,1448.1299999999999
29031,Richard Garcia,1448.1299999999999
67902,Sara Tanner,1448.1299999999999
47667,David Suarez,1448.1299999999999
43076,Ashley Powers,1447.9499999999998
82303,Dustin Ware,1447.9499999999998
9033,Devin Charles,1447.9499999999998
80079,Frances Smith,1447.9499999999998
31428,Mrs. Elizabeth Sanchez,1447.9499999999998
22940,Brandon Myers,1447.9499999999998
75,Lori Griffin,1447.9499999999998
21396,Thomas Baker,1447.9499999999998
398,Peter Lewis,1447.9499999999998
77425,Scott Riggs,1447.9499999999998
95326,Sara Ramirez,1447.9499999999998
51427,Danielle Brown,1447.9499999999998
80580,John Barnett,1447.9499999999998
74994,Jonathan Humphrey,1447.74
30796,Amy Morton,1447.5700000000002
81683,Daniel Kelly,1447.49
56619,Jennifer Weaver,1447.36
49373,Christy Brown,1447.17
40155,Stacey Watson,1447.06
51951,James Hayes,1447.06
42439,Matthew Boyd,1446.79
52700,Ryan Kelly,1446.7
60045,John Miller,1446.4099999999999
49143,Courtney Daugherty,1446.4099999999999
44316,Amber Hutchinson,1446.33
97969,Keith Lynn,1446.09
65094,Jennifer Garcia,1445.9299999999998
58964,John May,1445.75
92226,Emily Brown,1445.64
84192,Jeremy Norris,1445.53
68167,Haley Winters,1445.53
72635,Frank Morris,1445.49
61935,Stephen Weaver,1445.1799999999998
83100,Ruth Ward,1445.01
99907,Lucas Martinez,1444.96
28404,Michael Anderson,1444.9099999999999
14312,Brent Peters,1444.67
64943,Heather Brown,1444.5900000000001
4605,Emily Cortez,1444.22
85055,William Keller,1443.92
15376,Paul Watson,1443.68
57906,Carlos Gordon,1443.4499999999998
19579,Tyrone Turner,1443.4499999999998
45316,Lisa Hancock,1442.69
11945,Tim Ho,1442.68
82926,Jeffrey Jones,1442.3000000000002
85852,Alexander Hancock,1442.16
97984,Jesse James,1442.15
23717,Todd Lee,1442.02
99744,Nicole Watts,1441.8400000000001
58277,Meredith Phelps,1441.59
69301,Angela Jackson,1441.3899999999999
2977,Jeffrey Hubbard,1441.24
93817,Angel Mccall,1441.24
22584,Randall Jenkins,1441.24
88944,Craig Norman,1441.24
51768,Jordan Smith,1441.24
99622,Ruth Rogers,1441.24
77866,Michael Rivera,1441.24
49291,Sara York,1441.24
89745,David Norris,1441.24
98161,Allison Hicks,1441.24
71749,Martha Acosta,1441.24
48236,Darrell Keith,1441.24
80256,Mr. David Shields DVM,1441.24
60841,Jason Duran,1441.24
55654,Amy Hansen,1441.24
60322,Lisa Bennett,1441.24
25540,William Martin,1441.24
81880,Jeffery Myers,1441.24
29782,Carolyn Walker,1440.98
53134,Jill Meadows,1440.98
74374,David Davis,1440.83
48128,Hannah Miller,1440.71
89190,Emily Dunn,1440.5300000000002
99593,Joshua James,1440.52
45402,Amy Campbell,1440.1200000000001
2792,Danielle Bates,1440.1200000000001
67221,Michael Bryan,1440.1200000000001
25985,Christina Moran,1440.1200000000001
73957,Jordan Taylor,1440.1200000000001
38731,Brian Rodriguez,1440.1200000000001
10649,Bridget Hall,1440.1200000000001
62100,Jennifer Jones,1440.1200000000001
14448,David Martin,1440.1200000000001
60151,Patricia Ballard,1439.92
63369,John Holland,1439.92
40331,Joseph Parker,1439.92
5998,John Palmer,1439.92
81147,Timothy Macias,1439.92
83517,Amanda Gardner,1439.92
13797,Michael Williams,1439.92
64997,Lydia Hill,1439.92
25932,Jillian Stephens,1439.92
94440,Debra Ramirez,1439.92
43828,Alicia Roberts,1439.92
4844,Ashley Martinez,1439.92
28237,Denise Floyd,1439.46
38352,Samantha Norman,1439.35
8760,Cheryl Erickson,1439.29
11604,Sara Hunt,1438.82
25036,Joyce Robinson,1438.6299999999999
82821,Christian Carter,1438.46
82085,Omar Henson,1437.8200000000002
6820,Nancy Williams,1437.4099999999999
32463,Gail Roberts,1437.3600000000001
71865,Cesar Johnson,1437.3400000000001
65250,Ashley Stout,1437.2399999999998
9152,Wanda White,1436.9699999999998
67769,Michelle Evans,1436.79
47894,Marcus Steele,1436.65
75660,Melissa Stevens,1436.43
9668,Peggy Campbell,1436.09
1179,Terry Wilson,1435.6299999999999
90864,Sherry Jackson,1435.46
48046,Shannon Campbell,1435.45
75995,Marisa Sanchez,1434.92
91119,Henry Lane,1434.8600000000001
33021,Angela Sawyer,1434.85
66132,Gregory George,1434.6599999999999
50117,Samuel Myers,1434.32
52628,Gabrielle Rose,1433.96
45571,Alisha Flores,1433.88
55260,Dr. Gordon Love,1433.76
22209,Bridget Williams,1433.58
42652,Melissa Reynolds,1433.51
21071,Jessica Gilbert,1433.1399999999999
66643,Jeanette Small,1432.79
7544,Amanda Short,1432.54
13672,Jacob Watson,1432.54
59370,Kenneth Hunt,1432.54
17141,Jennifer Jones,1432.54
98756,Erica Allen,1432.54
30252,Adam Martinez,1432.54
38555,Nancy Glenn,1432.54
39086,Megan Rogers,1432.54
17684,Marc Rogers,1432.54
12089,William Castillo,1432.4
57882,Kimberly Davila,1432.08
79744,Tiffany Gray,1432.04
20540,Robin Garcia,1431.78
50214,Christopher Carey,1431.7
87827,Jonathan Brown,1431.68
87272,Danielle Wallace,1431.68
67088,Brandi Miller,1431.68
75681,Diane Villarreal,1431.68
84213,Jennifer Brown,1431.68
69803,Gregory Hanson,1431.68
94906,Connor Osborn,1431.68
85180,Jennifer Bryant,1431.68
14397,Allen Brown,1431.68
67197,Russell White,1431.68
8767,Brenda Duarte,1431.68
93290,Renee Fuller,1431.68
29599,Mitchell Olson,1431.68
46072,Nicole Wilson,1431.68
7005,Adam Martinez,1431.68
12653,Maria Butler,1431.68
58670,Shaun Cox,1431.68
46215,George Reilly,1431.6100000000001
49657,Stacy Collins,1431.61
97173,Christopher Wilkerson,1431.43
15401,Kristen Hanson,1431.26
49668,Gary Bush,1430.94
34757,Tracy Bishop,1430.6299999999999
29128,Teresa Walker,1430.47
91867,Joshua Mcdonald,1430.18
55567,Cristian Baxter,1430.1100000000001
55064,Anna Jackson,1429.0
22013,David Barnett,1428.54
67231,Sara Campbell,1428.45
99948,Patrick Aguilar PhD,1428.3899999999999
3737,Matthew Evans,1428.15
16273,Vickie Phillips,1428.15
79518,Steven Willis,1428.15
68799,Seth Brown,1428.15
84822,Jared Orozco,1428.15
3411,Erin Castillo,1428.15
97742,Joseph Mercer,1428.15
26404,Laura Castillo,1428.15
59852,Bradley White,1428.15
34579,Richard Miller,1428.15
46735,Catherine Mccann,1428.15
26465,Michelle Bridges,1428.15
6773,Lori Griffin,1428.15
7354,Kevin Williams,1428.15
59108,Alexa Potter,1428.15
1346,Lucas King,1428.15
48150,Lisa Ochoa,1428.15
53859,Peter Lewis,1428.09
47453,Alison Mathis,1428.0800000000002
58777,Michael Johnson,1427.93
29122,Thomas Williams,1427.57
50737,Matthew Meyers,1427.37
19816,Barbara Bennett,1427.3600000000001
82704,Robert Hart,1427.2800000000002
52706,James Bryant,1427.2
41571,David Moore,1427.08
95917,Shawn Martinez,1426.9699999999998
97920,Leslie Klein,1426.94
25037,Anita Martinez,1426.9
23413,Tracy Anderson,1426.9
25086,Sarah Coleman,1426.9
94983,Kelly Calhoun,1426.9
47688,Adam Morales,1426.9
28993,Brian Warren,1426.9
86629,Kyle Jones,1426.9
57557,Kathryn Kim,1426.9
6793,Nicole Davis,1426.9
15342,Rachel Stout,1426.9
53796,Jane Mueller,1426.9
8229,Rachel Bautista,1426.9
1821,Aaron Rivera,1426.9
21108,Michele Page,1426.9
14248,Luke Clark,1426.9
29756,Jon Mitchell,1426.9
12295,Erica Browning,1426.9
90452,Michael Buckley,1426.9
15907,Robin Reyes,1426.47
84816,Jose Jones,1426.47
14024,Betty Moody DVM,1426.47
33384,Heather Morgan,1426.47
97187,Rachael Lopez,1426.47
22755,Deborah Gutierrez,1426.47
20322,John Clayton,1426.47
98188,Jessica Harris,1426.47
42408,Kimberly Bartlett,1426.47
52681,Renee Merritt,1426.44
17923,Jennifer Mercado,1426.24
94002,Sarah Cooper,1426.24
27349,Justin Best,1426.24
31422,Sandra Holmes,1426.24
75984,Victoria Sampson,1426.24
75748,Amy Coleman,1426.24
26600,Trevor Lam,1426.24
16082,Natalie White,1426.24
29386,Thomas Cruz,1426.24
31104,Alicia Roberts,1426.24
67155,Morgan Gray,1426.24
16388,Edward Morris,1426.24
13538,Misty Ramirez,1426.24
16333,Kelly Nguyen,1426.24
56007,Heather Dyer,1426.24
11225,Jerry Richard,1426.24
22523,Roger Bell,1426.24
23135,Kristen Cabrera,1426.22
83336,Beverly Fowler,1426.1299999999999
65798,Matthew Humphrey,1426.0900000000001
67229,Megan Henderson,1426.0500000000002
16526,Kimberly Thompson,1426.0
95011,Shannon Weber,1425.78
56458,Robert Owen,1425.76
91023,Ashley Daniels,1425.6599999999999
46468,Rachel Padilla,1425.44
54618,Jason Washington,1425.44
67265,Raymond Serrano,1425.44
37487,Christina Kent,1425.44
24620,Molly Camacho,1425.44
56729,James Gray,1425.44
11430,Christopher Odonnell,1425.44
90722,Derek Graham,1425.44
51821,Wayne Palmer,1425.44
87673,Corey Owen,1425.44
10289,Anthony Mitchell,1425.44
30237,Manuel Phillips,1425.44
12342,Dennis Huerta,1425.44
81371,Kelly Elliott,1425.44
56360,Michael King,1425.26
32602,Kristina Nolan,1423.88
1812,James Crawford,1423.85
49793,Brittany Potter,1423.85
41168,Paul Price,1423.85
91672,Dawn Ray,1423.85
17153,Ashley Henderson,1423.85
38665,Peter Lane,1423.85
57965,Laura Pierce,1423.85
52437,Valerie Hale,1423.85
41726,Randall Mitchell,1423.85
81515,Karen Morris,1423.85
23823,Melanie Walker,1423.85
11768,Heather Smith,1423.85
14102,Timothy Munoz,1423.85
26456,Gary Kidd,1423.46
98356,Kiara Ray,1423.4
4326,Danielle Chapman,1423.26
46887,Jody Allen,1423.23
49219,Brian Miller,1423.15
59954,Edwin Reid,1422.9099999999999
36710,Eric Alexander,1422.88
32259,Justin Holmes,1422.6799999999998
11141,Michael Rhodes,1422.48
39825,Christopher Smith,1422.45
29256,Stephanie Foster,1422.28
32045,Carol Smith,1421.9099999999999
94718,Joseph Rodriguez,1421.9
70632,Sandra Young,1421.89
11266,David Hernandez,1421.8000000000002
16452,Angela Hart,1421.62
88352,Claire Munoz,1421.54
78257,Martha Hubbard,1421.52
24596,Chad Walker,1421.02
13467,Dr. Raymond Hill MD,1420.75
11898,Rachel Blake,1419.8700000000001
75668,Teresa Fuller,1419.8700000000001
35834,Debra Phillips,1419.8700000000001
28189,Michael King,1419.8700000000001
56226,Victoria Wagner,1419.8700000000001
96000,Joseph Lawrence,1419.8700000000001
95836,Kyle Brown,1419.8700000000001
87300,Patrick Johnson DVM,1419.8700000000001
31952,Wendy Wu,1419.8700000000001
40528,Kimberly Mckinney,1419.8700000000001
6646,Jamie Herrera,1419.8700000000001
98995,Dawn Austin,1419.8
15418,Melissa Matthews,1419.5900000000001
27670,Connor Price,1419.59
48005,Jessica Lee,1419.58
94715,Rodney Holder,1419.53
74486,Angela Butler,1419.01
56428,Matthew Schneider,1418.8799999999999
15950,Eileen Morris,1418.44
49858,Joshua Melendez,1418.1
9882,Jose Burke,1417.68
21879,Holly Hodges,1417.68
78017,Kylie Aguilar,1417.68
71405,Denise Medina,1417.68
95968,Melvin Bennett,1417.68
89350,Catherine Wade,1417.68
78924,Brenda Johnston,1417.68
59701,Sierra Wilson,1417.68
66385,John Riley,1417.68
42874,David Gutierrez,1417.68
5207,Joseph Cohen,1417.68
60299,Jose Hansen,1417.68
17234,Carlos Guerra,1417.68
57746,Sarah Gonzalez,1417.68
96879,Steven Werner,1417.68
99853,Mrs. Samantha Franco PhD,1417.6299999999999
73174,Christina Campos,1417.17
58762,Robert Larsen,1416.99
51198,Kayla Lloyd,1415.9
12242,Jacob Morgan,1415.8000000000002
80547,Cynthia Keller,1415.8
30358,Dr. Kathryn Huynh MD,1415.8
2105,Tammy Burns,1415.8
95555,David Burns,1415.8
4336,Christopher Klein,1415.8
59045,Wesley Gonzalez,1415.8
42748,Ann Rollins,1415.8
12939,Natalie Cox,1415.8
27242,Barbara Smith,1415.8
99031,Paul Martinez,1415.8
2035,Tracy Garcia,1415.8
40785,Christopher Jensen,1415.8
4059,Bryan Brown,1415.8
39020,Jerome Reed,1415.8
20131,Carolyn Martinez,1415.8
18422,Amanda Sanchez,1415.8
84140,Zachary Carr,1415.8
30574,Katelyn Brown,1415.8
60802,Elizabeth Morgan,1415.8
12736,Tonya Hunter,1415.77
86877,Nathan Hamilton,1415.6
51798,Lori Huynh,1415.1399999999999
78131,Noah Thompson,1415.0
77552,Courtney Henry,1414.78
22256,Gavin Small,1414.59
86185,Emily Mccarty,1414.59
21063,Tony Sampson,1414.59
62832,Rachel Rowe,1414.59
99901,Jimmy Whitehead,1414.59
16380,Loretta Hogan,1414.59
67791,Donald Bishop,1414.59
40446,Mary Gibson,1414.59
10527,Matthew Jones,1414.59
39540,Charlene Alexander,1414.59
48896,Tammy Morrison MD,1414.59
2736,Sabrina Dunn,1414.59
40603,James Walter,1414.2
67157,Sandra Robinson,1414.1799999999998
92869,Lisa Curry,1413.79
35002,Mrs. Kathleen Mitchell,1413.1899999999998
97432,Karen Ruiz,1413.1599999999999
29359,Brandon Allen Jr.,1413.0500000000002
38334,Mr. Willie Padilla MD,1412.99
17872,Tamara Woodard,1412.92
22748,Dr. Jeremy Montoya IV,1412.6000000000001
35577,Taylor Myers,1412.59
92626,Mary Smith,1412.49
61955,Natasha Valdez,1411.9
69017,Samuel Smith,1411.9
85181,Tracey Craig,1411.9
32274,Calvin Ellison,1411.9
12552,Cameron Perez,1411.9
22016,Michelle Johnston,1411.9
33751,Caleb Harding,1411.9
55734,Kellie Wilson,1411.9
8347,Michael Mitchell,1411.9
10913,Gary Martinez,1411.6999999999998
94720,Leroy Aguilar,1411.6599999999999
87943,Carlos Reyes,1411.56
97408,Joshua Smith,1411.51
8962,Kim Richards,1411.42
39693,Amanda Thomas,1411.27
13141,Isaac Curry,1411.26
13916,Dennis Jackson,1411.17
78093,Bryan Perez,1411.06
59020,Caroline Ferguson,1411.02
89227,Gregory Simon,1410.78
51218,Brenda Cannon,1410.69
76937,Michelle Wiggins,1410.58
3950,Shawn Gray,1410.3899999999999
60657,Stephen Giles,1409.96
35340,Mr. Nathaniel Baker,1409.79
4835,Jaime Moore,1409.79
62954,Nicholas Nicholson,1409.79
48585,Carol Cruz,1409.79
28785,Steven Oconnor,1409.79
42887,Timothy Serrano,1409.79
69702,Elizabeth Allen,1409.79
27790,Joseph Valenzuela,1409.79
84262,Jeffery Tucker,1409.79
70043,Anthony Branch,1409.79
83334,Jean Malone,1409.79
43992,Michelle Hughes,1409.79
43448,Lauren Johnson,1409.79
44321,Alice Moore,1409.68
53310,Maria Erickson,1409.54
787,Patrick Alexander,1409.15
17388,Jack Singh,1408.99
48322,Melissa Hopkins,1408.81
